Transaction,Item
6981,Tea
6981,Scone
6982,Cookies
6983,Farm House
6984,Tea
6984,Chicken Stew
6985,Coffee
6985,Cookies
7314,Bread
7315,Bread
7316,Bread
7317,Bread
7317,Pastry
7318,Juice
7318,Tea
7318,NONE
7319,Farm House
7320,Coffee
7320,Tea
7320,Toast
7321,Baguette
7322,Baguette
7322,Pastry
7322,Cake
7322,Truffles
7322,Coffee
7323,Coffee
7324,Coke
7324,Bread
7325,Bread
7325,Cookies
7326,Bread
7326,Bread
7327,Pastry
7327,Coffee
7327,Coffee
7328,NONE
7328,Bread
7329,Bread
7329,Bread
7329,Bread
7330,Coffee
7330,Coffee
7330,Bread
7331,Bread
7331,Bread
7331,Tea
7331,Pastry
7332,Coffee
7332,Bread
7333,Scandinavian
7334,Coffee
7334,Bread
7335,Coffee
7335,Coffee
7336,Bread
7337,Baguette
7338,Jammie Dodgers
7338,Bread
7339,Coffee
7340,Bread
7341,Mineral water
7341,Coffee
7341,Soup
7342,Bread
7342,Pastry
7343,Tea
7343,Cookies
7344,Coffee
7345,Coffee
7346,Coffee
7346,Coke
7346,Sandwich
7346,Soup
7347,Coffee
7347,Farm House
7348,Baguette
7348,Scandinavian
7348,Pastry
7349,Hot chocolate
7349,Tea
7349,Sandwich
7349,Sandwich
7349,NONE
7350,Coffee
7351,Tea
7351,Cake
7352,Coffee
7352,Coffee
7352,Alfajores
7352,Pastry
7353,Coffee
7353,Hot chocolate
7354,Coffee
7354,Coffee
7354,Coffee
7355,Coffee
7355,Sandwich
7356,Tea
7356,Tea
7356,Bread
7356,Alfajores
7356,Bread
7356,Spanish Brunch
7357,Hot chocolate
7357,Coffee
7357,Coffee
7357,Cookies
7358,Coffee
7358,Cake
7359,Tea
7359,Cookies
7360,Smoothies
7360,Cake
7360,Coffee
7360,Bread
7361,Bread
7362,Bread
7363,Vegan Feast
7364,Coffee
7364,Coffee
7364,Cake
7364,Cake
7365,Hot chocolate
7365,Tea
7365,Pastry
7366,Cake
7366,Coffee
7366,Hot chocolate
7367,Bread
7367,Tea
7367,Coffee
7717,Bread
7718,Coffee
7719,Toast
7719,Coffee
7720,Bread
7720,Cookies
7720,Pastry
7721,Coke
7722,Coffee
7723,Coffee
7723,Tea
7724,Bread
7724,Pastry
7725,Coffee
7726,Coffee
7727,Bread
7727,Pastry
7728,Baguette
7729,Bread
7730,Coffee
7731,Tea
7731,Coffee
7732,Coffee
7732,Coffee
7732,NONE
7732,Granola
7733,Coffee
7734,Bread
7735,Bread
7735,Sandwich
7736,Coffee
7737,Coffee
7738,Bread
7738,Toast
7739,Hot chocolate
7739,Coffee
7739,Pastry
7739,Cookies
7740,Coffee
7740,Coffee
7740,Bread
7740,Cookies
7741,Baguette
7742,Bread
7742,Tea
7743,Coffee
7744,Coffee
7745,Bread
7746,Coffee
7746,Bread
7746,Pastry
7747,Bread
7748,Pastry
7748,Coffee
7748,Bread
7748,Spanish Brunch
7748,NONE
7749,Soup
7749,Coffee
7749,Coffee
7750,Bread
7750,Salad
7750,Spanish Brunch
7750,Jam
7751,Tea
7751,Soup
7753,Coffee
7753,Soup
7753,Sandwich
7754,Hot chocolate
7754,Coffee
7754,Sandwich
7754,Cake
7755,Coffee
7755,Salad
7755,Tiffin
7756,Hot chocolate
7756,Coffee
7756,Sandwich
7756,Cake
7757,Coffee
7757,Soup
7757,Spanish Brunch
7758,Cookies
7759,Farm House
7760,Farm House
7760,Soup
7760,Salad
7760,Spanish Brunch
7760,Toast
7760,Coffee
7760,Coffee
7761,Fudge
7762,Chicken Stew
7762,Tea
7763,Farm House
7764,Cake
7764,Tiffin
7764,Coffee
7764,Coffee
7765,Spanish Brunch
7765,Tea
7766,Bread
7767,Coffee
7768,Pastry
7768,Tiffin
7768,Truffles
7768,Bread
7768,Soup
7769,Bread
7770,Bread
7770,Pastry
7771,Coffee
7771,Cake
7772,Tea
7772,Tea
7772,Cake
7772,Cake
7773,Cake
7773,Tea
8110,Baguette
8111,Coffee
8111,Jammie Dodgers
8111,Pastry
8112,Coffee
8112,Cookies
8113,Coffee
8113,Pastry
8113,Farm House
8114,Bread
8115,Coffee
8116,Coffee
8116,Baguette
8117,Coffee
8117,Toast
8117,Tea
8118,Pastry
8119,Bread
8120,Coffee
8120,Coffee
8120,Pastry
8121,Bread
8121,Salad
8122,Bread
8122,Pastry
8123,Coffee
8124,Bread
8124,Coffee
8124,NONE
8124,Toast
8126,Coffee
8127,Coffee
8129,Gift voucher
8129,Bread
8130,Pastry
8130,Bread
8131,Sandwich
8132,Mineral water
8133,Coffee
8133,Pastry
8134,Truffles
8134,Chicken Stew
8135,Pastry
8136,Coffee
8136,Jammie Dodgers
8136,Sandwich
8137,Bread
8137,Cookies
8138,Tea
8138,Coffee
8138,Medialuna
8140,Chicken Stew
8141,Coffee
8142,Tea
8142,Juice
8142,Sandwich
8142,Chicken Stew
8143,Tea
8143,Tea
8144,Bread
8144,Sandwich
8144,Cake
8145,Coffee
8145,Muffin
8146,Coffee
8146,Juice
8146,Bakewell
8147,Cake
8147,Cookies
8147,Juice
8147,Cookies
8148,Soup
8148,Chicken Stew
8149,Coffee
8149,Bakewell
8150,Juice
8150,Coffee
8150,NONE
8151,Coffee
8151,Bread
8152,Tea
8152,Bread
8153,Bakewell
8153,Tea
8154,Coffee
8154,Coffee
8154,Cake
8155,Coffee
8155,Coffee
8155,Bakewell
8156,Coffee
8156,Juice
8156,Cookies
8156,Cake
8157,Hot chocolate
8157,Coffee
8157,Sandwich
8157,Cake
8159,Medialuna
8160,Bread
8161,Cake
8161,Cake
8161,Cookies
8161,Jammie Dodgers
8161,Vegan Feast
8506,Pastry
8507,Pastry
8507,Coffee
8508,Pastry
8508,Cake
8509,Bread
8509,Scandinavian
8509,Bread
8510,Bread
8510,Coffee
8511,Coffee
8511,Toast
8512,Coffee
8513,Coffee
8513,Pastry
8514,Coffee
8515,Cookies
8515,Cake
8515,Mineral water
8516,Coffee
8516,Toast
8517,Baguette
8518,Farm House
8519,Cake
8519,Tea
8519,Coffee
8520,Farm House
8520,Coffee
8521,Coffee
8521,Coffee
8522,Bread
8523,Coffee
8523,Muffin
8524,Christmas common
8525,Coffee
8525,Sandwich
8525,Soup
8526,Sandwich
8526,Mineral water
8527,Bread
8528,Coffee
8528,Bread
8528,Spanish Brunch
8528,Sandwich
8528,Bread
8528,Farm House
8529,Coffee
8529,Cake
8530,Coffee
8531,Tea
8531,Soup
8532,Coffee
8532,Cookies
8533,Coffee
8533,Sandwich
8534,Coffee
8534,Coffee
8534,Bread
8535,Jam
8536,Cake
8536,Bread
8537,Sandwich
8537,Coffee
8538,Truffles
8538,NONE
8539,Coffee
8539,Truffles
8539,NONE
8540,Coffee
8540,Soup
8540,Sandwich
8541,Sandwich
8541,Coffee
8541,Tea
8542,Sandwich
8542,Coffee
8542,Tea
8544,Coffee
8544,Cookies
8545,Coffee
8545,Bread
8545,Muffin
8545,Baguette
8546,Bread
8546,Christmas common
8547,Coffee
8547,Bread
8547,Cookies
8547,Cake
8548,Coffee
8549,Bread
8550,Coffee
8550,Cake
8550,Bread
8551,Half slice Monster 
8551,Juice
8551,Cookies
8551,Coffee
8552,Coffee
8552,Bread
8553,Bread
8554,Tea
8554,Muffin
8554,Bread
8934,Coffee
8935,Coffee
8935,Bread
8936,Coffee
8937,Bread
8938,Coffee
8938,Toast
8939,Coffee
8940,Coffee
8940,Coffee
8940,Bakewell
8941,Coffee
8941,Coffee
8941,Sandwich
8942,Coffee
8943,Coffee
8943,Pastry
8944,Baguette
8945,Coffee
8945,Tea
8945,Cookies
8946,Coffee
8946,Tea
8947,Coffee
8947,Hot chocolate
8947,Pastry
8948,Jammie Dodgers
8948,Cookies
8948,Bakewell
8948,Coffee
8949,Coffee
8949,Coffee
8949,Pastry
8950,Pastry
8950,Coffee
8950,Tea
8951,Coffee
8952,Pastry
8953,Coffee
8954,Farm House
8955,Coffee
8956,Pastry
8956,Truffles
8956,Bakewell
8957,Baguette
8957,Bread
8958,Eggs
8959,Coke
8959,Coffee
8959,Sandwich
8959,Muffin
8960,Bakewell
8960,Coffee
8960,Soup
8961,Cake
8961,Muffin
8962,Toast
8962,Sandwich
8962,Mineral water
8962,Coke
8963,Juice
8963,Bread
8963,Toast
8963,Sandwich
8963,Sandwich
8963,Bakewell
8964,Sandwich
8964,Mineral water
8965,Tea
8965,Sandwich
8966,Tea
8966,Sandwich
8967,Soup
8967,Coffee
8968,Soup
8969,Muffin
8969,Tea
8970,Coffee
8970,Sandwich
8971,Soup
8971,Coffee
8971,Muffin
8973,Soup
8973,Cake
8973,Juice
8974,Soup
8974,Salad
8975,Bread
8976,Hot chocolate
8976,Coffee
8976,Toast
8976,Muffin
8977,Coffee
8978,Bread
8979,Toast
8980,Tea
8980,Cookies
8981,Coffee
8981,Scone
8982,Coffee
8982,Chicken Stew
8983,Bread
8983,Cookies
8985,Cookies
8985,Muffin
8986,Cookies
8986,Bread
8987,Coffee
8987,Coffee
8987,Salad
9339,Coffee
9339,NONE
9340,Bread
9340,Mineral water
9341,Coffee
9341,Cookies
9342,Coffee
9342,Toast
9343,Cake
9343,Pastry
9344,Coffee
9345,Coffee
9346,Coffee
9346,NONE
9346,Extra Salami or Feta
9347,Bread
9347,Pastry
9348,Tea
9349,Coke
9350,Coffee
9351,Bread
9352,Coffee
9352,Coffee
9352,Pastry
9353,Coffee
9354,Coffee
9355,Coffee
9355,Coffee
9356,Bread
9356,Honey
9356,Jammie Dodgers
9357,Bread
9357,Coffee
9357,Jammie Dodgers
9358,Coffee
9358,Bread
9358,Bread
9359,Pastry
9359,Bread
9360,Coffee
9361,Eggs
9362,Bread
9362,Cake
9363,Coffee
9364,Bread
9365,Juice
9365,Bread
9366,Coffee
9366,NONE
9367,NONE
9367,Coffee
9368,Coffee
9368,NONE
9368,Extra Salami or Feta
9369,Coffee
9369,Coffee
9369,Coffee
9369,Bread
9370,Coffee
9371,Coffee
9371,Juice
9371,Mineral water
9371,Salad
9371,Sandwich
9371,Drinking chocolate spoons 
9372,Chicken Stew
9372,Mineral water
9372,Tea
9373,Coffee
9373,Bread
9374,Coffee
9374,Salad
9375,Bread
9376,Cookies
9377,Tea
9377,Soup
9377,Soup
9378,Coffee
9378,Bread
9378,Cake
9378,Juice
9378,Spanish Brunch
9378,Salad
9378,Extra Salami or Feta
9379,Coffee
9379,Cake
9380,Coffee
9380,Cake
9381,Bread
9381,Soup
9382,Coffee
9382,Bread
9383,Mineral water
9383,Cookies
9384,Coffee
9384,Tea
9385,Coffee
9385,Baguette
9386,Coffee
9386,Salad
9387,Coffee
9387,Bread
9388,Coffee
9388,Tea
9389,Tea
9389,Tea
9389,Coffee
9389,Coffee
9389,Juice
9389,Cake
9389,Cake
9390,Coffee
9390,Cake
9391,Cake
9391,Cake
9391,Coffee
9391,Smoothies
9391,Tea
9392,Chicken Stew
9392,Tea
